"STATION","NAME","DATE","TMAX","TMIN"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-06","85","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-07","87","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-08","85","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-09","80","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-10","83","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-11","83","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-12","85","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-13","85","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-14","86","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-15","86","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-16","85","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-17","87","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-18","87","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-19","86","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-20","85","69"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-21","85","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-22","86","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-23","81","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-24","85","69"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-25","88","69"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-26","85","70"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-27","81","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-28","83","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-29","84","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-04-30","85","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-01","85","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-02","88","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-03","88","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-04","89","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-05","87","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-06","83","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-07","85","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-08","91","70"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-09","91","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-10","92","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-11","90","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-12","92","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-13","90","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-14","88","79"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-15","89","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-16","89","79"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-17","92","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-18","93","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-19","86","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-20","86","70"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-05-21","86","66"
